gid,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim
108622,Unknown,,,,,,0,,,0,,0,0,,,,,,,,,
108623,Armed Islamic Group (GIA),,,,,,1,,,0,7,0,0,,,,,,,,,
108624,National Liberation Front of Tripura (NLFT),,,,,,0,,,0,-99,0,0,,,,,,,,,
108625,Anti-Kim Jong-il extremists,,,,,,0,,,1,1,1,0,,,,,,,,,
108626,Miscreants,,,,,,0,,,0,1,0,0,,,,,,,,,
108627,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,
108628,Gunmen,,,,,,0,,,0,2,0,0,,,,,,,,,
108629,Youths,,,,,,0,,,0,2,0,0,,,,,,,,,
108630,Al-Qaida,,Adan Abyan Islamic Army (AAIA),,,,0,0,,0,-99,0,1,7,"Posted to website, blog, etc.",1,10,Unknown,,,,1
108631,New Peoples Army (NPA),,,,,,0,,,0,25,0,1,10,Unknown,,,,,,,
108632,Lords Resistance Army (LRA),,,,,,0,,,0,,0,1,10,Unknown,,,,,,,
108633,Lashkar-e-Taiba (LeT),,,,,,1,,,0,2,0,0,,,,,,,,,
108634,Palestinians,,,,,,0,,,0,-99,0,0,,,,,,,,,
108635,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
108636,Extremists,,,,,,1,,,0,-99,0,0,,,,,,,,,
108637,Chechen Rebels,Mojahedin Unit,,,,,1,,,0,,0,0,,,,,,,,,
108638,Unknown,,,,,,0,,,0,,0,0,,,,,,,,,
108639,Jemaah Islamiya (JI),,Al-Qaida,,,,0,1,,0,7,5,-9,,,1,10,Unknown,,,,1
108640,Jemaah Islamiya (JI),,,,,,1,,,0,,,0,,,,,,,,,
108641,Algerian Islamic Extremists,,,,,,,,,0,15,-99,0,,,,,,,,,
108642,Lords Resistance Army (LRA),,,,,,0,,,0,27,0,0,,,,,,,,,
108643,Popular Front for the Liberation of Palestine (PFLP),,,,,,1,,,0,-99,0,1,10,Unknown,,,,,,,0
108644,Lashkar-e-Jhangvi,,,,,,0,,,0,,0,1,4,E-mail,,,,,,,-9
108645,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,1,0,0,,,,,,,,,
108646,Unknown,,,,,,0,,,0,2,4,0,,,,,,,,,
108647,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,,0,0,,,,,,,,,
108648,New Peoples Army (NPA),,,,,,1,,,0,,0,0,,,,,,,,,
108649,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,2,0,1,2,Call (post-incident),,,,,,,-9
108650,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,,0,0,,,,,,,,,
108651,Special Purpose Islamic Regiment (SPIR),The 29th Division,Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs,,Islamic International Peacekeeping Brigade (IIPB),,0,0,0,0,41,0,1,10,Unknown,0,,,,,,-9
108652,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
108653,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,1,0,0,,,,,,,,,
108654,Continuity Irish Republican Army (CIRA),,,,,,0,,,0,-99,0,1,3,Call (pre-incident),,,,,,,0
108655,National Democratic Front of Bodoland (NDFB),,,,,,0,,,0,15,0,0,,,,,,,,,
108656,Rebels,,,,,,1,,,0,-99,0,0,,,,,,,,,
108657,Tawhid and Jihad,,,,,,0,,,0,2,2,0,,,,,,,,,
108658,Right-Wing Group,,,,,,1,,,0,2,0,0,,,,,,,,,
108659,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
108660,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
108661,Al-Umar Mujahideen,,,,,,1,,,0,,,0,,,,,,,,,
108662,Al-Madina,,,,,,0,,,0,2,0,1,10,Unknown,,,,,,,-9
108663,Sympathizers of Al-Qaida Organization,,,,,,1,,,0,,0,0,,,,,,,,,
108664,Chechen Rebels,Mojahedin Unit,,,,,0,,,0,,,1,7,"Posted to website, blog, etc.",,,,,,,-9
108665,Jerusalem Groups Hebrew (Qvutzot Yerushalayim),,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,-9
108666,Revolutionary Armed Forces of Colombia (FARC),,,,,,0,,,0,-99,0,0,,,,,,,,,
108667,Hamas (Islamic Resistance Movement),,,,,,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9
108668,Maoists,,,,,,0,,,0,3,0,1,10,Unknown,,,,,,,-9
108669,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,,,1,7,"Posted to website, blog, etc.",,,,,,,-9
108670,Al-Qaida,,Taliban,,,,1,1,,0,,0,0,,,0,,,,,,
108671,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108672,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
108673,Peoples War Group (PWG),,,,,,0,,,0,,0,1,1,Letter,,,,,,,-9
108674,Al-Aqsa Martyrs Brigade,,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108675,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
108676,Party for the Liberation of the Hutu People (PALIPEHUTU),Forces for National Liberation (FNL),,,,,0,,,0,,0,1,10,Unknown,,,,,,,-9
108677,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,-99,0,0,,,,,,,,,
108678,Muslim extremists,,,,,,0,,,0,-99,0,0,,,,,,,,,
108679,Lashkar-e-Taiba (LeT),,,,,,0,,,0,4,0,1,10,Unknown,,,,,,,-9
108680,Algerian Islamic Extremists,,,,,,,,,0,-99,0,0,,,,,,,,,
108681,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,2,0,1,10,Unknown,,,,,,,-9
108682,Jamiat ul-Mujahedin (JuM),,Harkatul Jihad-e-Islami,,,,0,0,,0,,0,1,10,Unknown,1,10,Unknown,,,,1
108683,Salafist Group for Preaching and Fighting (GSPC),,,,,,0,,,0,-99,0,0,,,,,,,,,
108684,Lashkar-e-Taiba (LeT),,,,,,0,,,0,2,0,1,2,Call (post-incident),,,,,,,-9
108685,Irish Republican Army (IRA),,,,,,1,,,0,2,2,0,,,,,,,,,
108686,Gunmen,,,,,,0,,,0,-99,0,0,,,,,,,,,
108687,Earth Liberation Front (ELF),,,,,,0,,,0,,0,1,4,E-mail,,,,,,,-9
108688,Popular Front for the Liberation of Palestine (PFLP),,,,,,0,,,0,1,0,1,9,Other,,,,,,,-9
108689,Hizb-I-Islami,,,,,,1,,,0,,0,0,,,,,,,,,
108690,Al-Aqsa Martyrs Brigade,,,,,,0,,,0,2,0,1,2,Call (post-incident),,,,,,,-9
108691,Al-Qaida,Army of Palestine,,,,,1,,,0,,0,0,,,,,,,,,
108692,Al-Badr,,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108693,Salafist Group for Preaching and Fighting (GSPC),,,,,,1,,,0,-99,0,0,,,,,,,,,
108694,Lashkar-e-Taiba (LeT),,,,,,0,,,0,2,0,0,,,,,,,,,
108695,Young Liberators of Pattani,,,,,,0,,,0,,0,0,,,,,,,,,
108696,Maoists,,,,,,0,,,0,1000,,0,,,,,,,,,
108697,Harakat ul-Mujahidin Al-Almi,,,,,,1,,,0,9,9,0,,,,,,,,,
108698,Lords Resistance Army (LRA),,,,,,0,,,0,,0,0,,,,,,,,,
108699,Ramzi Nahra Martyr Organization,,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108700,Lords Resistance Army (LRA),,,,,,0,,,0,8,0,0,,,,,,,,,
108701,Al-Nasirin (India),,Save Kashmir Movement,,,,1,1,,0,,0,1,10,Unknown,1,10,Unknown,,,,1
108702,Party for the Liberation of the Hutu People (PALIPEHUTU),Forces for National Liberation (FNL),,,,,0,,,0,,0,0,,,,,,,,,
108703,Fulani extremists,,,,,,0,,,0,,0,0,,,,,,,,,
108704,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,-99,0,0,,,,,,,,,
108705,CCCCC,,,,,,1,,,0,-99,0,0,,,,,,,,,
108706,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,1,0,0,,,,,,,,,
108707,CCCCC,,,,,,0,,,0,-99,0,1,9,Other,,,,,,,0
108708,Basque Fatherland and Freedom (ETA),,,,,,0,,,0,,1,0,,,,,,,,,
108709,Al-Qaida,,,,,,1,,,0,2,2,1,8,Personal claim,,,,,,,-9
108710,Unknown,,,,,,0,,,0,,,0,,,,,,,,,
108711,Unknown,,,,,,1,,,0,,,0,,,,,,,,,
108712,Muslim extremists,,,,,,1,,,0,,,1,2,Call (post-incident),,,,,,,-9
108713,Save Kashmir Movement,,,,,,1,,,0,1,,0,,,,,,,,,
108714,Liberation Tigers of Tamil Eelam (LTTE),,,,,,1,,,0,1,1,0,,,,,,,,,
108715,Algerian Islamic Extremists,,,,,,,,,0,20,-99,0,,,,,,,,,
108716,Moro Islamic Liberation Front (MILF),,,,,,1,,,0,1,,0,,,,,,,,,
108717,Jaish-e-Mohammad (JeM),,,,,,1,,,0,2,,0,,,,,,,,,
108718,Muslim Rebels,,,,,,1,,,0,-99,0,0,,,,,,,,,
108719,Chechen Rebels,Black Widows,,,,,0,,,0,3,0,1,7,"Posted to website, blog, etc.",,,,,,,-9
108720,Maoists,,,,,,1,,,0,-99,0,0,,,,,,,,,
108721,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,1,0,0,,,,,,,,,
108722,Earth Liberation Front (ELF),,,,,,0,,,0,,0,1,4,E-mail,,,,,,,-9
108723,Lords Resistance Army (LRA),,,,,,0,,,0,10,,0,,,,,,,,,
108724,Unknown,,,,,,0,,,0,,0,0,,,,,,,,,
108725,Hamas (Islamic Resistance Movement),Ezzedine al-Qassam Brigades,,,,,0,,,0,,0,1,7,"Posted to website, blog, etc.",,,,,,,-9
108726,Praveen Dalam,,,,,,0,,,0,3,0,0,,,,,,,,,
108727,Al-Aqsa Martyrs Brigade,,Hamas (Islamic Resistance Movement),,Palestinian Islamic Jihad (PIJ),,0,0,0,0,2,0,1,1,Letter,1,2,Call (post-incident),1,2,Call (post-incident),1
108728,Unknown,,,,,,0,,,0,,0,0,,,,,,,,,
108729,Unknown,,,,,,0,,,0,,0,0,,,,,,,,,
108730,Taliban,,,,,,1,,,0,,2,0,,,,,,,,,
108731,New Peoples Army (NPA),,,,,,0,,,0,4,0,0,,,,,,,,,
108732,Moro Islamic Liberation Front (MILF),,,,,,1,,,0,,0,0,,,,,,,,,
108733,Chechen Rebels,,,,,,0,,,0,1,0,0,,,,,,,,,
108734,Maoists,,,,,,0,,,0,,0,0,,,,,,,,,
108735,Mungiki Sect,,,,,,0,,,0,,0,0,,,,,,,,,
108736,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,1,0,0,,,,,,,,,
108737,Peoples War Group (PWG),,,,,,0,,,0,10,0,0,,,,,,,,,
108738,Peoples War Group (PWG),,,,,,0,,,0,,0,0,,,,,,,,,
108739,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,2,1,1,8,Personal claim,,,,,,,-9
108740,Unknown,,,,,,0,,,0,,0,0,,,,,,,,,
108741,Resistenza Corsa,,,,,,0,,,0,,0,1,10,Unknown,,,,,,,-9
108742,Rashtriya Swayamsevak Sangh,,,,,,0,,,0,10,1,0,,,,,,,,,
108743,Unknown,,,,,,0,,,0,1,0,1,2,Call (post-incident),,,,,,,-9
108744,Jamaat-E-Islami (India/Pakistan),,,,,,1,,,0,4,0,0,,,,,,,,,
108745,Algerian Islamic Extremists,,,,,,,,,0,-99,0,0,,,,,,,,,
108746,Revolutionary Armed Forces of Colombia (FARC),,,,,,0,,,0,1,1,1,8,Personal claim,,,,,,,-9
108747,Left-wing extremists,,,,,,0,,,0,,0,0,,,,,,,,,
108748,Maoists,,,,,,0,,,0,25,0,0,,,,,,,,,
108749,Palestinian Extremists,,,,,,0,,,0,2,0,0,,,,,,,,,
108750,Movement for Democratic Change (MDC),,,,,,0,,,0,,15,0,,,,,,,,,
108751,Islamic Fateh,,,,,,0,,,0,,0,1,10,Unknown,,,,,,,-9
108752,Peoples War Group (PWG),,,,,,0,,,0,11,0,0,,,,,,,,,
108753,Earth Liberation Front (ELF),,,,,,0,,,0,1,1,1,2,Call (post-incident),,,,,,,
108754,Unknown,,,,,,0,,,0,1,1,1,8,Personal claim,,,,,,,-9
108755,Shan United Revolutionary Army,,,,,,1,,,0,10,0,0,,,,,,,,,
108756,Supporters of Johnny Adair,,,,,,1,,,0,,0,0,,,,,,,,,
108757,Salafist Group for Preaching and Fighting (GSPC),,,,,,0,,,0,-99,0,0,,,,,,,,,
108758,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,
108759,Maoists,,,,,,1,,,0,,1,0,,,,,,,,,
108760,New Peoples Army (NPA),,,,,,1,,,0,6,0,0,,,,,,,,,
108761,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,1,0,0,,,,,,,,,
108762,National Council for Defense of Democracy (NCDD),,,,,,1,,,0,,0,0,,,,,,,,,
108763,National Liberation Front of Tripura (NLFT),,,,,,1,,,0,,0,-9,,,,,,,,,-9
108764,Peoples War Group (PWG),,,,,,0,,,0,13,0,0,,,,,,,,,
108765,Students Islamic Movement of India (SIMI),,,,,,1,,,0,,0,0,,,,,,,,,
108766,Bodo Liberation Tigers (BLT),,,,,,1,,,0,,0,-9,,,,,,,,,-9
108767,Peoples Revolutionary Militias (MRP),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,0
108768,Salafist Group for Preaching and Fighting (GSPC),,,,,,1,,,0,5,0,-9,,,,,,,,,-9
108769,Revolutionary Armed Forces of Colombia (FARC),,,,,,0,,,0,,0,1,9,Other,,,,,,,-9
108770,Salafist Group for Preaching and Fighting (GSPC),,,,,,0,,,0,18,3,1,10,Unknown,,,,,,,
108771,Vanguard of Red Youth (AKM),,,,,,0,,,0,1,1,0,,,,,,,,,
108772,Al-Aqsa Martyrs Brigade,,Popular Front for the Liberation of Palestine (PFLP),Abu Ali Mustafa Brigades,,,0,0,,0,2,0,1,2,Call (post-incident),-9,,,0,2,Call (post-incident),0
108773,Liberation Tigers of Tamil Eelam (LTTE),,,,,,0,,,0,3,0,1,9,Other,,,,,,,-9
108774,Revolutionary Armed Forces of Colombia (FARC),,,,,,0,,,0,,0,1,,,,,,,,,
108775,Unknown,,,,,,0,,,1,1,1,0,,,,,,,,,
108776,New Peoples Army (NPA),,,,,,0,,,0,80,0,0,,,,,,,,,
108777,Irish Republican Extremists,Republican Extremists,,,,,1,,,0,,,0,,,,,,,,,
108778,Ansar al-Islam,,,,,,0,,,0,3,0,1,7,"Posted to website, blog, etc.",,,,,,,-9
108779,Palestinian Islamic Jihad (PIJ),al-Quds Brigades,,,,,0,,,0,3,0,1,5,Note left at scene,,,,,,,-9
108780,Salafist Group for Preaching and Fighting (GSPC),,,,,,1,,,0,-99,0,0,,,,,,,,,
108781,Hamas (Islamic Resistance Movement),,,,,,0,,,0,1,1,0,,,,,,,,,
108782,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,,,1,2,Call (post-incident),,,,,,,-9
108783,Kanglei Yawol Kanna Lup (KYKL),,,,,,0,,,0,,0,0,,,,,,,,,
108784,Ninjas,,,,,,0,,,0,40,0,0,,,,,,,,,
108785,Armed Islamic Group (GIA),,,,,,0,,,0,4,0,0,,,,,,,,,
108786,Jamaatul Mujahideen Bangladesh (JMB),,,,,,0,,,0,,0,0,,,,,,,,,
108787,Albanian National Army (ANA),,,,,,0,,,0,-99,1,1,7,"Posted to website, blog, etc.",,,,,,,0
108788,Naxalites,,,,,,0,,,0,,0,0,,,,,,,,,
108789,Algerian Islamic Extremists,,,,,,,,,0,20,0,0,,,,,,,,,
108790,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108791,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,50,0,1,2,Call (post-incident),,,,,,,-9
108792,Unknown,,,,,,0,,,0,4,4,0,,,,,,,,,
108793,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,0,1,8,Personal claim,,,,,,,-9
108794,Abu Sayyaf Group (ASG),,Moro Islamic Liberation Front (MILF),,,,0,0,,0,,0,1,8,Personal claim,0,,,,,,1
108795,11-Sep,,,,,,0,,,0,,0,0,,,,,,,,,
108796,11-Sep,,,,,,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9
108797,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,,0,1,9,Other,,,,,,,-9
108798,Lashkar-e-Jhangvi,,,,,,1,,,0,2,0,0,,,,,,,,,
108799,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,6,0,0,,,,,,,,,
108800,Taliban,,Hizb-I-Islami,,,,1,1,,0,,0,0,,,0,,,,,,
108801,Simon Bolivar Guerrilla Coordinating Board (CGSB),,,,,,1,,,0,,0,0,,,,,,,,,
108802,Taliban,,,,,,1,,,0,-99,12,0,,,,,,,,,
108803,Unknown,,,,,,1,,,0,2,0,0,,,,,,,,,
108804,Ansar al-Islam,,,,,,0,,,0,1,0,0,,,,,,,,,
108805,Unknown,,,,,,0,,,0,1,1,0,,,,,,,,,
108806,Unknown,,,,,,0,,,0,,17,0,,,,,,,,,
108807,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,,1,7,"Posted to website, blog, etc.",,,,,,,-9
108808,Taliban,,Al-Qaida,,,,1,1,,0,,,0,,,0,,,,,,
108809,Left-wing extremists,,,,,,1,,,0,20,,0,,,,,,,,,
108810,Animal Liberation Front (ALF),,,,,,0,,,0,,0,1,5,Note left at scene,,,,,,,-9
108811,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,,0,0,,,,,,,,,
108812,Moro Islamic Liberation Front (MILF),,Abu Sayyaf Group (ASG),,,,1,1,,0,1,0,0,,,1,10,Unknown,,,,-9
108813,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,0,1,9,Other,,,,,,,-9
108814,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,30,0,0,,,,,,,,,
108815,Salafist Group for Preaching and Fighting (GSPC),,,,,,0,,,0,5,0,0,,,,,,,,,
108816,Hamas (Islamic Resistance Movement),,,,,,0,,,0,1,0,1,1,Letter,,,,,,,-9
108817,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,,0,0,,,,,,,,,
108818,New Peoples Army (NPA),,,,,,1,,,0,,0,1,5,Note left at scene,,,,,,,-9
108819,White Legion (Ecuador),,Peoples Revolutionary Militias (MRP),,,,1,1,,0,,0,1,4,E-mail,1,4,E-mail,,,,1
108820,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,100,0,1,8,Personal claim,,,,,,,-9
108821,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,0,1,1,Letter,,,,,,,-9
108822,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,
108823,United Liberation Front of Assam (ULFA),,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108824,United Liberation Front of Assam (ULFA),,,,,,0,,,0,,0,-9,,,,,,,,,-9
108825,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,0,1,1,Letter,,,,,,,-9
108826,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,0,1,1,Letter,,,,,,,-9
108827,Al-Qaida,,Taliban,,Hizb-I-Islami,,1,1,1,0,,0,0,,,0,,,0,,,
108828,Animal Liberation Front (ALF),,,,,,0,,,0,,0,1,5,Note left at scene,,,,,,,-9
108829,Moro Islamic Liberation Front (MILF),,New Peoples Army (NPA),,,,1,1,,0,,0,0,,,0,,,,,,
108830,Revolutionary Workers Council (Kakurokyo),,,,,,1,,,0,,0,1,1,Letter,,,,,,,-9
108831,Real Irish Republican Army (RIRA),,,,,,0,,,0,3,0,1,2,Call (post-incident),,,,,,,-9
108832,Zemun Clan,,,,,,0,,,0,1,13,1,8,Personal claim,,,,,,,0
108833,Students Islamic Movement of India (SIMI),,Lashkar-e-Taiba (LeT),,,,1,1,,0,,,0,,,0,,,,,,
108834,Lashkar-e-Taiba (LeT),,,,,,1,,,0,1,1,0,,,,,,,,,
108835,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,15,0,0,,,,,,,,,
108836,Hizbul Mujahideen (HM),,Harakat ul-Mujahidin (HuM),,Harkatul Jihad-e-Islami,,0,0,0,0,10,0,1,10,Unknown,0,,,0,,,
108837,Free Aceh Movement (GAM),,,,,,1,,,0,45,0,0,,,,,,,,,
108838,Enraged Revolutionaries,,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108839,United Liberation Front of Assam (ULFA),,,,,,1,,,0,,0,0,,,,,,,,,
108840,New Peoples Army (NPA),,,,,,0,,,0,60,0,-9,,,,,,,,,-9
108841,Tehrik al-Mojahedin,,,,,,0,,,0,,0,0,,,,,,,,,
108842,Unknown,,,,,,0,,,1,1,1,0,,,,,,,,,
108843,Peoples Revolutionary Militias (MRP),,,,,,0,,,0,,0,1,5,Note left at scene,,,,,,,-9
108844,Al-Aqsa Martyrs Brigade,,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108845,The War That Was Never Declared,,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108846,Unknown,,,,,,0,,,0,,,0,,,,,,,,,
108847,Revolutionary Armed Forces of Colombia (FARC),,National Liberation Army of Colombia (ELN),,,,0,0,,0,,,0,,,0,,,,,,
108848,Earth Liberation Front (ELF),,,,,,0,,,0,-99,-99,1,5,Note left at scene,,,,,,,
108849,Ansar al-Islam,,,,,,1,,,0,1,0,0,,,,,,,,,
108850,Hizb-I-Islami,,,,,,0,,,0,,0,0,,,,,,,,,
108851,Taliban,,Al-Qaida,,Hizb-I-Islami,,1,1,1,0,,0,0,,,0,,,0,,,
108852,Chechen Rebels,Commander Amir Abdu-Sabur,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108853,Animal Liberation Front (ALF),,,,,,0,,,0,-99,-99,1,10,Unknown,,,,,,,
108854,Lashkar-e-Taiba (LeT),,Jaish-e-Mohammad (JeM),,,,1,1,,0,12,0,0,,,0,,,,,,
108855,Peoples Revolutionary Militias (MRP),,,,,,0,,,0,,0,1,4,E-mail,,,,,,,-9
108856,Palestinian Extremists,,,,,,0,,,0,,0,0,,,,,,,,,
108857,Chechen Rebels,Mojahedin Unit,,,,,0,,,0,,,0,,,,,,,,,
108858,Kuki Liberation Army (KLA),,,,,,0,,,0,,0,1,10,Unknown,,,,,,,-9
108859,Anti-Imperialist Territorial Nuclei (NTA),,,,,,1,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108860,Anti-United States extremists,,,,,,0,,,0,,0,0,,,,,,,,,
108861,Abu Sayyaf Group (ASG),,Moro Islamic Liberation Front (MILF),,,,1,1,,0,,0,1,2,Call (post-incident),0,,,,,,
108862,Peoples Revolutionary Army (ERP),,,,,,0,,,0,,0,-9,,,,,,,,,-9
108863,Armed Islamic Group (GIA),,,,,,1,,,0,-99,0,0,,,,,,,,,
108864,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,0,1,10,Unknown,,,,,,,-9
108865,Muslim extremists,,,,,,0,,,0,7,0,0,,,,,,,,,
108866,Saif-ul-Muslimeen,,Lashkar-e-Fidayan-e-Islam,,,,0,0,,0,,0,1,9,Other,1,9,Other,,,,-9
108867,Peoples War Group (PWG),,,,,,0,,,0,6,0,1,8,Personal claim,,,,,,,
108868,Earth Liberation Front (ELF),,,,,,0,,,0,,0,1,5,Note left at scene,,,,,,,-9
108869,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,1,0,1,9,Other,,,,,,,-9
108870,Egyptians,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,-9
108871,Peoples War Group (PWG),,,,,,0,,,0,,0,-9,,,,,,,,,-9
108872,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,130,,1,8,Personal claim,,,,,,,-9
108873,Muslim extremists,,,,,,0,,,1,1,1,0,,,,,,,,,
108874,Free Aceh Movement (GAM),,,,,,1,,,0,,10,0,,,,,,,,,
108875,Moro Islamic Liberation Front (MILF),,Jemaah Islamiya (JI),,,,1,1,,0,,2,0,,,0,,,,,,
108876,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,,1,7,"Posted to website, blog, etc.",,,,,,,-9
108877,Chechen Rebels,Commander Amir Abdulla,,,,,0,,,0,,0,1,2,Call (post-incident),,,,,,,-9
108878,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9
108879,Taliban,,,,,,1,,,0,150,8,0,,,,,,,,,
108880,Moro Islamic Liberation Front (MILF),,,,,,1,,,0,10,0,0,,,,,,,,,
108881,Muslim Separatists,,,,,,1,,,0,-99,0,0,,,,,,,,,
108882,Avengers of the Infants,,,,,,1,,,0,,0,1,10,Unknown,,,,,,,-9
108883,Liberians United for Reconciliation and Democracy (LURD),,,,,,1,,,0,,0,0,,,,,,,,,
108884,Popular Front for the Liberation of Palestine (PFLP),,Al-Aqsa Martyrs Brigade,,Tanzim,,0,0,0,0,2,0,1,10,Unknown,1,2,Call (post-incident),,,,0
108885,Pokot extremists,,,,,,0,,,0,300,0,0,,,,,,,,,
108886,Mayi Mayi,,,,,,0,,,0,,0,0,,,,,,,,,
108887,Taliban,,,,,,1,,,0,2,0,0,,,,,,,,,
108888,Abu Sayyaf Group (ASG),,,,,,0,,,0,5,0,0,,,,,,,,,
108889,Unknown,,,,,,0,,,0,,0,0,,,,,,,,,
108890,Hamas (Islamic Resistance Movement),,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,-9
108891,Comando Malvinas Argentinas,,,,,,0,,,0,,,1,1,Letter,,,,,,,-9
108892,Unknown,,,,,,0,,,0,1,6,0,,,,,,,,,
108893,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,-99,0,0,,,,,,,,,
108894,Rebels,,,,,,0,,,0,-99,0,0,,,,,,,,,
108895,New Peoples Army (NPA),,,,,,0,,,0,2,,0,,,,,,,,,
108896,New Peoples Army (NPA),,,,,,0,,,0,40,,0,,,,,,,,,
108897,Unknown,,,,,,0,,,0,10,,0,,,,,,,,,
108898,Liberation Tigers of Tamil Eelam (LTTE),,,,,,1,,,0,2,-99,0,,,,,,,,,
108899,Gunmen,,,,,,0,,,0,20,0,0,,,,,,,,,
108900,Strikers,,,,,,0,,,0,100,100,1,9,Other,,,,,,,0
108901,Hamas (Islamic Resistance Movement),,,,,,0,,,0,,,1,7,"Posted to website, blog, etc.",,,,,,,-9
108902,National Liberation Army of Colombia (ELN),,,,,,1,,,0,-99,0,0,,,,,,,,,
108903,Liberation Tigers of Tamil Eelam (LTTE),,,,,,0,,,0,-99,0,0,,,,,,,,,
108904,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,,,1,8,Personal claim,,,,,,,-9
108905,Al-Aqsa Martyrs Brigade,,,,,,1,,,0,1,0,1,10,Unknown,,,,,,,-9
108906,Muslim Rebels,,,,,,1,,,0,3,0,1,10,Unknown,,,,,,,1
108907,Gunmen,,,,,,0,,,0,-99,-99,0,,,,,,,,,
108908,Jemaah Islamiya (JI),,,,,,1,,,0,,,0,,,,,,,,,
108909,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,,,1,10,Unknown,,,,,,,-9
108910,Al-Aqsa Martyrs Brigade,,Hamas (Islamic Resistance Movement),Ezzedine al-Qassam Brigades,,,1,1,,0,1,0,1,2,Call (post-incident),1,2,Call (post-incident),,,,0
108911,Moro Islamic Liberation Front (MILF),,,,,,0,,,0,50,,0,,,,,,,,,
