gid,weaponid,attackid
109778,10006,3
100695,10141,2
100219,10141,2
100607,10141,1
100786,10141,1
100520,10141,2
100747,10141,1
100815,10141,2
100546,10141,1
104533,10001,1
111649,16746,3
100546,10141,2
100830,10141,2
100238,10141,1
100625,10141,1
100209,10141,2
100184,10141,1
100439,10141,2
111652,16747,3
111653,16748,3
115911,16748,3
101861,16748,3
120304,16748,3
103643,10001,7
100869,10141,2
100469,10141,1
100816,10141,1
100823,10141,2
100655,10141,1
100938,10141,2
100940,10141,1
100786,10141,2
100898,10141,2
102531,14562,2
100919,10141,2
101579,10001,9
104538,10001,9
104542,10001,9
100465,10141,1
100486,10141,1
100815,10141,1
100209,10141,1
100969,10141,2
100975,10141,1
100978,10141,2
103203,10005,2
104545,10001,9
103229,10001,6
111682,16749,3
111689,16750,3
111699,16751,3
104556,10001,1
104557,10001,9
100123,10141,1
104559,10001,9
125349,10006,3
111710,16752,3
100982,10141,1
104560,10001,9
111713,16753,3
109012,16754,2
104569,10001,9
105711,16755,3
104329,10001,9
111730,16756,3
104575,10001,9
100437,10141,2
100992,10141,1
100997,10141,1
100574,10141,2
100916,10141,1
105711,16757,3
111747,16758,2
107582,14563,7
101007,10141,1
107582,14564,3
109347,16759,3
108027,16760,3
100237,10141,2
100742,10141,5
105711,16761,3
105711,16762,3
107582,16763,2
111764,16764,3
106453,16765,3
104586,10001,9
101021,10141,2
100812,10141,5
100692,10141,5
101030,10141,2
101031,10141,5
101032,10141,2
100188,10141,1
105711,14565,3
105711,16766,3
111768,16767,3
111769,16768,3
112038,16768,3
111772,16768,3
111770,16769,2
100859,10141,2
105711,14566,3
105711,14567,3
100966,10141,5
100406,10141,5
111827,16769,2
111882,16769,2
112155,16769,2
112275,16769,2
104587,10001,9
100502,10141,2
111771,16770,2
111772,16771,1
102811,10001,1
111772,16771,6
104589,10001,9
102760,10001,3
111775,16771,2
104553,10001,5
104182,10001,3
104182,10006,3
111776,16771,2
111776,10023,6
111781,16771,2
101147,10001,6
104603,10001,9
101106,10141,2
111772,16771,2
111787,16771,2
111798,16771,6
100489,10003,7
101624,10003,7
111799,16771,2
111801,16771,2
104093,10001,1
116479,10023,6
101624,10003,2
104182,10001,7
111805,16771,6
104614,10001,9
106484,14568,3
108664,14569,2
108665,14570,3
101112,10141,5
111808,16771,2
111810,16771,2
111816,16771,2
104401,10001,6
104401,10641,2
100528,10141,5
100238,10141,5
111769,16771,2
111830,16771,2
111838,16771,2
111840,16771,2
100188,10001,9
107582,14571,3
100579,10141,2
101044,10141,5
100311,10141,5
101146,10141,2
101152,10141,2
101166,10141,2
111841,16771,2
103757,10001,9
100188,10141,2
101087,10141,2
101185,10141,2
101192,10141,2
111842,16771,2
111847,16771,2
102499,10005,2
111848,16771,1
100528,10141,2
101195,10141,1
100616,10141,2
111850,16771,2
111854,16771,2
111857,16771,2
104637,10001,9
101263,10141,4
111865,16771,2
104643,10001,9
111866,16771,2
100188,10003,7
111875,16771,6
111867,16771,2
103831,10001,6
101275,10141,2
100557,10141,1
101309,10141,5
100209,10141,4
108667,14572,2
100781,10141,2
104645,10001,9
111769,16771,6
111769,16771,1
111909,16771,2
111931,16771,2
101285,10141,2
100919,10141,1
101666,10141,6
111938,16771,1
100802,10141,1
105711,14573,3
100711,10141,1
111947,16771,2
111947,10006,3
111955,16771,2
101762,10141,2
100909,10141,1
100531,10141,1
101253,10141,1
100002,10141,2
101596,10141,2
101930,10141,1
101221,10141,2
101624,10141,2
100742,10141,6
104624,10001,6
111956,16771,6
111963,16771,2
100188,10141,5
102113,10141,2
102130,10141,2
101091,10141,1
101091,10141,5
101599,10141,4
101743,10141,1
106345,14574,2
100574,10141,7
103203,10001,1
111965,16771,6
104673,10001,1
102549,10001,4
101144,10141,1
102475,10141,1
111970,16771,2
111973,16771,2
111976,16771,2
111979,16771,2
102549,10001,6
102626,10141,2
102533,10141,2
111980,16771,2
111982,16771,6
104674,10001,1
102633,10141,1
101383,10141,1
101280,10141,5
100742,10141,2
103048,10141,5
102967,10141,1
100469,10141,5
111987,16771,2
125518,10006,3
103134,10141,5
103137,10141,2
104682,10001,6
111988,16771,2
102808,10001,1
102752,10141,5
100574,10141,6
111989,16771,2
102683,10141,2
102683,10006,3
100548,10141,6
103428,10141,6
102881,10141,2
104689,10001,9
101359,10141,2
111978,16771,2
111992,16771,2
111995,16771,1
103796,10001,3
102826,10001,5
103675,10141,6
111984,16771,2
111991,16771,4
112008,16771,2
130260,10006,3
112022,16771,1
103965,10001,7
104693,10001,1
104695,10001,9
103493,10141,7
102659,10141,1
100689,10141,6
103869,10141,6
103769,10141,2
102849,10141,2
104696,10001,9
111841,16771,1
111947,16771,6
112028,16771,2
104710,10001,6
104712,10001,9
101833,10141,6
104717,10001,9
112007,16771,2
100123,10001,5
104587,10001,1
104154,10141,2
104724,10001,9
101144,10141,2
100847,10141,2
112036,16771,2
111867,16771,6
112048,16771,2
111991,16771,2
108668,14575,1
106225,14576,3
104542,10141,2
104730,10001,9
112056,16771,2
112007,16771,6
112057,16771,2
112059,16771,2
104731,10001,9
104451,10141,2
108669,14577,3
112071,16771,6
112093,16771,2
111824,16771,2
112096,16771,2
107388,10141,1
115579,10141,1
115715,10141,2
100156,10142,3
100157,10143,3
100029,10144,7
112100,16771,2
111824,16771,6
104730,10001,1
112108,16771,1
112112,16771,2
100158,10145,7
112116,16771,2
112119,16771,2
112129,16771,2
112130,16771,2
111778,16771,2
111865,16771,1
112140,16771,6
112123,16771,2
100159,10146,8
112144,16771,2
112152,16771,2
112157,16771,2
100160,10147,2
100162,10148,7
100161,10148,7
104664,10001,1
100029,10149,3
105432,10149,3
105711,10149,3
108280,14578,2
105745,14578,2
112158,16771,6
104739,10001,5
105711,14579,3
111902,16771,1
105711,14580,3
101882,10001,9
112161,16771,2
112192,16771,1
112199,16771,2
106467,10149,3
111865,16771,6
100146,10150,7
112231,16771,2
100146,10151,7
112233,16771,2
112235,16771,2
112240,16771,2
112140,16771,2
112140,10006,3
112280,16771,2
104742,10001,9
104690,10001,1
100696,10001,7
104746,10001,1
100551,10001,6
104748,10001,9
104749,10001,9
112285,16771,6
105711,14581,3
101416,10001,9
100012,10152,3
100164,10153,7
100166,10154,2
112286,16771,2
112288,16771,6
112258,16771,6
100209,10154,2
100574,10154,5
112298,16771,2
100167,10155,7
100169,10156,1
100170,10157,3
105772,14582,2
100172,10157,3
112308,16771,6
112309,16771,6
112319,16771,2
112271,16771,6
112150,16771,6
112328,16771,2
112338,16771,6
111785,16771,2
112092,16771,2
112361,16771,2
100418,10761,1
111772,16771,3
104759,10001,9
104764,10001,9
104768,10001,9
112364,16771,2
111991,16771,6
112371,16771,2
100006,10158,7
100050,10159,3
112377,16771,2
100490,10001,9
100050,10160,3
112386,16771,6
112388,16771,2
112007,16771,1
112408,16771,2
104769,10001,9
104780,10001,6
100029,10161,7
104296,10001,9
104649,10001,1
101670,10001,9
104414,10001,1
100174,10162,1
100019,10163,3
100176,10164,2
100176,10006,1
100050,10165,3
100050,10166,3
100178,10167,7
100180,10168,2
105711,14583,3
130399,10006,3
104810,10001,6
105711,14584,3
104812,10001,5
112259,16771,2
100027,10169,2
100175,10170,3
100181,10171,3
100185,10172,2
121804,10006,3
105879,14585,3
103681,10001,1
112410,16771,2
108074,14586,3
100177,10173,3
100012,10174,3
100187,10175,2
100006,10176,7
105715,14587,3
112421,16771,2
111824,16771,1
111995,16771,2
104819,10001,5
112143,16771,2
112375,16771,2
101169,10001,9
100006,10177,7
101186,10001,1
103421,10001,9
112442,16771,2
112444,16771,2
100012,10178,3
100012,10006,3
100189,10179,3
100040,10180,3
100156,10181,3
100030,10182,3
112451,16771,2
100194,10183,3
100195,10184,3
104828,10001,1
104831,10001,6
104162,10001,9
112454,16771,6
100006,10185,3
100199,10185,3
100202,10185,3
100330,10185,3
112457,16771,2
100349,10185,3
100298,10185,3
100236,10185,3
100196,10186,1
100196,10006,3
102311,10186,1
106487,10186,1
100050,10187,3
104835,10001,9
100197,10188,3
112458,16771,2
112460,16771,6
104838,10001,6
100198,10189,7
100199,10190,7
112462,16771,2
100200,10191,2
112463,16771,2
112464,16771,2
111772,16771,4
104804,10001,6
111838,16771,6
100201,10192,7
100203,10193,2
100012,10194,3
101945,10001,6
100204,10195,7
100012,10196,3
100184,10196,3
100184,10196,1
112472,16771,6
100185,10196,3
108670,14588,3
106669,14589,7
101239,10196,1
112473,16771,6
112488,16771,1
112496,16771,1
100123,10196,1
100003,10196,1
100402,10196,1
102340,10196,1
105799,14590,4
112513,16771,2
112515,16771,2
112526,16771,2
104804,10001,1
104224,10001,9
100640,10196,1
104845,10001,9
112527,16771,2
112249,16771,2
101147,10001,9
100624,10196,1
112554,16771,2
104375,10001,6
102562,10196,3
100768,10196,1
104849,10001,9
104850,10001,9
100003,10196,3
104851,10001,1
101792,10001,9
102440,10196,3
104519,10196,3
100459,10196,3
104855,10001,9
104670,10001,6
100188,10001,5
100207,10197,4
100438,10197,3
100504,10197,3
100990,10197,3
100003,10197,3
100123,10197,3
102968,10197,3
102283,10197,3
104049,10197,6
105745,14591,7
100012,10198,3
100055,10199,3
100012,10200,3
111835,16771,2
112572,16771,6
104862,10001,6
100012,10201,3
112596,16771,6
104863,10001,9
100217,10202,2
101200,10202,1
112613,16771,2
101695,10202,2
112550,16771,2
102042,10003,7
111903,16771,2
104864,10001,6
111841,16771,6
112617,16771,2
112618,16771,2
104785,10001,6
112123,16771,1
104868,10001,9
106002,10202,2
105711,14592,3
108137,14593,3
108679,14594,3
112632,16771,6
112396,16771,2
106014,10202,2
112620,16771,2
112643,16771,2
100543,10001,5
106103,10202,2
111947,16771,1
104121,10001,5
112072,16771,2
112177,16771,2
104874,10001,5
112177,16771,1
112657,16771,2
112660,16771,1
112662,16771,2
112664,16771,2
104875,10001,1
112666,16771,2
112428,16771,2
106255,10202,6
104876,10001,6
108670,14595,3
108027,14596,3
112668,16771,2
112670,16771,2
112671,16771,1
104879,10001,9
108692,14596,3
111775,16771,1
104146,10001,6
112672,16771,1
112674,16771,2
104880,10001,1
112675,16771,1
104881,10001,5
112676,16771,2
112677,16771,2
104799,10001,6
112682,16771,1
112685,16771,2
105711,10202,1
101414,10001,6
101985,10001,9
104887,10001,1
106284,10202,2
111776,16771,1
112687,16771,2
101296,10001,9
112694,16771,4
105769,10202,2
112696,16771,2
112697,16771,6
112698,16771,2
111772,16771,7
106590,10202,2
100742,10003,2
104890,10001,9
107080,10202,2
105745,10202,2
104667,10001,9
112701,16771,2
112292,16771,2
112709,16771,2
112710,16771,2
112718,16771,2
112719,16771,1
112720,16771,1
112721,16771,2
107174,10202,2
112722,16771,2
108681,14597,3
104902,10001,9
107346,10202,2
112727,16771,6
112727,10006,3
112730,16771,2
107442,10202,1
112731,16771,2
104903,10001,9
107706,10202,2
111914,16771,6
112735,16771,6
112737,16771,2
112739,16771,6
112742,16771,2
104904,10001,9
106231,10202,2
107887,10202,2
105930,10202,6
108184,10202,7
108713,10202,1
105711,10202,2
115907,21121,1
105769,14598,3
106702,10202,2
109217,10202,6
107799,10202,2
105715,10202,2
112743,16771,2
112744,16771,2
130514,10006,3
110140,10202,2
103440,10001,1
103583,10001,6
110473,10202,2
105816,10202,2
111057,10202,2
111360,10202,2
103661,10005,1
112748,16771,2
109471,10202,2
105711,14598,3
112749,16771,6
112751,16771,1
100003,10003,3
100833,10001,1
112542,16771,2
112757,16771,2
112758,16771,2
112759,16771,2
115084,10202,2
104419,10001,9
117919,10202,2
112140,16771,1
112769,16771,2
104641,10001,4
130515,10006,3
116042,10202,2
104785,10001,9
103819,10001,9
116015,10202,1
118672,10202,2
112770,16771,2
104093,10001,9
111776,16771,6
101861,10202,2
104805,10001,9
116526,10202,2
121121,10202,2
121725,10202,2
117233,10202,2
108683,14599,3
108684,14600,3
100418,10202,2
121960,10202,2
100418,10202,1
122828,10202,2
108690,14600,3
108685,14601,3
106658,14602,3
132501,10202,5
104894,10001,9
112777,16771,2
104919,10001,6
104786,10001,1
100050,10203,3
100012,10204,3
100220,10205,2
100222,10206,6
105711,14603,3
112778,16771,2
112236,16771,2
100224,10207,7
111838,16771,1
112779,16771,1
112783,16771,2
103819,10001,3
100184,10208,3
100253,10208,3
108371,14604,3
100184,10208,1
100227,10209,3
104926,10001,1
104929,10001,9
100229,10210,7
100027,10211,2
112787,16771,6
105711,14605,7
100422,10211,1
112762,16771,2
104304,10001,9
100685,10211,1
100793,10211,1
100823,10211,2
101215,10211,1
100209,10211,2
112796,16771,2
112797,16771,2
102609,10001,6
104670,10001,9
104933,10001,6
104935,10001,9
104937,10001,2
102988,10001,7
102811,10001,3
104942,10001,6
104944,10001,9
107309,14606,2
101337,10211,1
101740,10001,1
108688,14607,3
108691,14608,3
108691,14609,3
108693,14610,3
105711,14611,3
112800,16771,2
105711,14612,7
105711,14613,3
101861,10001,7
112801,16771,2
112804,16771,2
101339,10211,1
101497,10211,2
100711,10211,2
100883,10211,1
101517,10211,1
112041,16771,2
112811,16771,2
112813,16771,2
111775,16771,6
112816,16771,2
112817,16771,2
112820,16771,2
104947,10001,6
112822,16771,2
112823,16771,2
112831,16771,7
101791,10211,1
100011,10211,1
101540,10211,1
104949,10001,1
100557,10211,1
103661,10001,9
102304,10211,7
101942,10211,1
100003,10211,1
104815,10001,9
104952,10001,9
105711,14614,3
112832,16771,2
112834,16771,6
112835,16771,2
104953,10001,6
104879,10001,1
101147,10001,7
104957,10001,9
112836,16771,2
102452,10211,1
104958,10001,5
100209,10211,1
102455,10211,2
103091,10211,1
103532,10211,1
101144,10211,2
112552,16771,2
117107,21122,3
103682,10211,1
100238,10211,4
101144,10211,6
112841,16771,2
100072,10003,7
104557,10001,2
100003,10211,2
105719,14615,3
112842,16771,2
103819,10001,6
103408,10001,1
112843,16771,2
112156,16771,2
100188,10211,1
112846,16771,6
112849,16771,2
112850,16771,2
101565,10211,1
112851,16771,2
112854,16771,2
112855,16771,6
100040,10212,7
112858,16771,2
112860,16771,2
111824,16771,4
104700,10001,1
108695,14616,7
100231,10213,3
100140,10214,7
100234,10215,7
100040,10216,7
108696,14617,2
100235,10217,3
100055,10218,3
112863,16771,2
112865,16771,2
101396,10001,9
104929,10001,6
112864,16771,2
112867,16771,6
112872,16771,2
101231,10005,2
112873,16771,2
112875,16771,2
112881,16771,2
129771,10006,3
104971,10001,9
100031,10219,7
112204,16771,2
112887,16771,6
112890,16771,2
112895,16771,2
112896,16771,2
112900,16771,2
112888,16771,2
100239,10220,3
100006,10221,3
112901,16771,2
112902,16771,2
112904,16771,2
100012,10222,3
100040,10222,3
103375,10222,3
100055,10223,3
100240,10224,3
100012,10225,3
104972,10001,9
112906,16771,6
112912,16771,2
106187,14618,3
108698,14619,8
108699,14620,3
111772,14620,3
100241,10226,4
100242,10227,4
101659,10227,4
101599,10227,3
100241,10228,4
112916,16771,2
112918,16771,2
112919,16771,2
112920,16771,2
101659,10228,4
112921,16771,6
112924,16771,2
112925,16771,2
103111,10228,4
103136,10228,5
100031,10229,7
104973,10001,9
114349,14620,3
112928,16771,2
112929,16771,2
112930,16771,2
100215,10230,7
100003,10230,7
100303,10230,7
100331,10230,7
112935,16771,2
112936,16771,2
112937,16771,2
112946,16771,2
112947,16771,2
104974,10001,9
100003,10230,2
100546,10230,7
100605,10230,7
112948,16771,2
100675,10230,1
112950,16771,2
100182,10230,7
115352,14620,1
100418,14620,3
115978,14620,3
100418,14620,1
120785,14620,1
100772,10230,7
112927,16771,2
112958,16771,2
118577,14620,3
118358,14620,1
112279,16771,6
112963,16771,2
112291,16771,2
100822,10230,7
112966,16771,2
100967,10230,7
100996,10230,7
104976,10001,1
100011,10230,7
112974,16771,2
112975,16771,2
112977,16771,2
112979,16771,2
125340,10006,3
101140,10230,7
100745,10230,2
127670,10006,3
100123,10230,7
104980,10001,9
112982,16771,2
104700,10001,9
100123,10230,2
100489,10230,2
102510,10230,7
104984,10001,9
100238,10230,7
100287,10230,7
101740,10230,7
112983,16771,2
101093,10230,7
100249,10231,2
100252,10232,4
100254,10233,2
100237,10233,2
100266,10233,2
100011,10233,2
112986,16771,2
112862,16771,2
112990,16771,2
100266,10233,1
100287,10233,2
100003,10233,1
118358,14620,3
100003,10233,2
115901,14620,3
112996,16771,2
112997,16771,2
103876,10001,9
100406,10233,1
100463,10233,1
100458,10233,2
112998,16771,2
104986,10001,9
113008,16771,2
100468,10233,1
100411,10233,2
113009,16771,2
113010,16771,2
113011,16771,2
100500,10233,1
112926,16771,2
104988,10001,9
100385,10233,2
100501,10233,1
100502,10233,2
100400,10233,2
107582,14621,3
100278,10233,2
100456,10233,1
100535,10233,1
113014,16771,2
113022,16771,2
100574,10233,1
113023,16771,2
113030,16771,2
100502,10233,1
104214,10001,5
100581,10233,1
100439,10233,1
100589,10233,1
100557,10233,1
112811,16771,6
112558,16771,2
100600,10233,1
100165,10233,1
100634,10233,1
111902,16771,2
100439,10233,2
100238,10233,2
100684,10233,2
100686,10233,1
100621,10233,2
113040,16771,2
113044,16771,2
104799,10001,3
100184,10233,2
100709,10233,1
112624,16771,2
113048,16771,2
113053,16771,2
113058,16771,2
100287,10233,1
113057,16771,2
112106,16771,2
100184,10233,1
111961,16771,1
113068,16771,2
113069,16771,2
113070,16771,2
105711,14621,3
104990,10001,9
100510,10233,2
112112,16771,1
100607,10233,1
100750,10233,2
100751,10233,2
106815,14621,3
106187,14621,3
112017,16771,2
101511,10001,7
100746,10233,2
100546,10233,2
112432,16771,2
100753,10233,2
112953,16771,2
100209,10233,2
100011,10233,1
100773,10233,1
105769,14622,3
104995,10001,9
100802,10233,1
108700,14623,2
101288,10001,9
103970,10001,9
102767,10001,9
100486,10233,1
112502,16771,6
113083,16771,6
113086,16771,2
100822,10233,2
100831,10233,1
131039,10006,3
124514,10006,3
105711,14623,2
100836,10233,1
113092,16771,2
113081,16771,2
113099,16771,2
113100,16771,2
113103,16771,2
113104,16771,2
100111,10233,1
100855,10233,1
104940,10001,9
100859,10233,1
108701,14624,3
100862,10233,2
100868,10233,1
100238,10233,1
112044,16771,2
100874,10233,2
100685,10233,2
113105,16771,2
113106,16771,2
113107,16771,2
113081,16771,1
100719,10003,2
104997,10001,9
100802,10233,2
100888,10233,2
100546,10233,1
100836,10233,2
100903,10233,1
100823,10233,2
100909,10233,2
112179,16771,2
111914,16771,2
111982,16771,2
112810,16771,2
105711,14625,3
100912,10233,2
100916,10233,2
100916,11982,6
111952,16771,9
113137,16771,2
104998,10001,6
108703,14626,2
106467,14627,3
106467,14628,3
100815,10233,2
113142,16771,2
113145,16771,2
108704,14629,3
100711,10233,2
100936,10233,2
100655,10233,1
100655,10006,3
103537,10001,9
103537,14630,3
100621,10233,1
100786,10233,2
100941,10233,1
113151,16771,6
113154,16771,2
113157,16771,2
113158,16771,2
113165,16771,2
113169,16771,2
100597,10233,1
113170,16771,2
113172,16771,2
111902,16771,6
113174,16771,2
113175,16771,1
113125,16771,2
100459,10233,1
100815,10233,1
100786,10233,1
101008,10233,1
112493,16771,2
112656,16771,6
111778,16771,1
113192,16771,2
112143,16771,6
113193,16771,2
100742,10233,5
108706,14631,3
113197,16771,2
113192,16771,1
100616,10233,2
101041,10233,1
100859,10233,6
100616,10233,1
100692,10233,2
101075,10233,1
101085,10233,1
113200,16771,2
113076,16771,2
113201,16771,6
100531,10233,2
100923,10233,1
104799,10001,9
103819,10001,1
113202,16771,2
101087,10233,2
100919,10233,1
101091,10233,1
100600,10233,2
112143,16771,1
100531,10233,1
100209,10233,1
101102,10233,1
100919,10233,5
101116,10233,1
113214,16771,2
125526,10006,3
103704,10001,6
113217,16771,2
113218,16771,2
101510,10001,9
113219,16771,1
112093,16771,6
113230,16771,2
113231,16771,6
113233,16771,2
100526,10233,1
100883,10233,1
101137,10233,2
101139,10233,1
101158,10233,1
113236,16771,2
113237,16771,1
111865,16771,5
100551,10001,9
